GPSTime,easting,northing,altitude,vel_east,vel_north,vel_up,roll,pitch,heading,angvel_z,angvel_y,angvel_x
1630597331058532255,-5.034405678698675,0.3599622655774592,0.019044423926942222,0.001276078181438834,-0.001286943943933553,-0.003996132020297053,-0.023284863841256956,0.02556294404436769,0.5583521976666247,0.000724965619716698,-0.004605986076226782,0.0021881137493774175
1630597331162262300,-5.034405857566857,0.35995848129521363,0.019044331164614015,-0.0012558000659850402,-0.0014229617222139392,-0.0029179308116955437,-0.023313991944734297,0.0255643204031642,0.5583363558884402,0.000559725918175154,0.0030577291348633136,-0.007173062172889442
1630597331265981255,-5.034415551965469,0.3599598165997392,0.01904411398070971,0.00014308292665447204,-0.0006267286052827397,-0.0032534039032434798,-0.023303758745503035,0.02563891714581194,0.5583134990061502,0.0023096299127990053,-0.0022418866532418784,0.004881608810696695
1630597331369699539,-5.0344002392079545,0.35995818851399347,0.019044467915471902,0.001899861862040473,-0.0014814505317266844,-0.004485244718273519,-0.02331621969892023,0.025521088155519574,0.5583267523656975,-0.0008919289735440166,0.0014882539894398076,-0.0010160855584967622
1630597331473413585,-5.0344114097700965,0.3599603677628856,0.01904423301348429,-0.002133956572404003,-0.0005602946271281119,-0.0028395232338248276,-0.0232994974472809,0.025607043641984243,0.5583094803969966,5.980490025514506e-05,0.004356803585368297,-0.001458012451243143
1630597331577129300,-5.034408775563732,0.35996375505921924,0.019044379366430053,0.0003588814271051062,-0.0005818325468821704,-0.004859847047024253,-0.02327341362795159,0.02558677387607881,0.558322062063054,-0.0007854602423779165,-0.007046969754007205,0.003966746989743641
1630597331680866915,-5.034406282380888,0.35996101325389657,0.019044379314599402,-1.3579805389771137e-05,-0.0019440914558091773,-0.003492589226629883,-0.023294505629288493,0.025567589271638855,0.5583085073155906,-0.0026459622310097994,0.007026114361303949,-0.004657704637213746
1630597331784530250,-5.034412900817225,0.35995765513214706,0.01904413156217319,8.424388644476985e-05,-0.001052012146922259,-0.003960783474659566,-0.023320383208536972,0.02561851699842078,0.5583180115908675,-0.00013636899401529195,-0.0010775082411178434,0.003858011006292332
1630597331888242539,-5.034399188992198,0.3599548020335271,0.0190444157086056,0.00028890918304706596,-0.0017449191788103814,-0.004365905658744618,-0.023342280311920822,0.025513006942004545,0.5583127288865546,0.00044693704797940095,-1.8784548289965176e-05,0.0013434355047452604
1630597331991960595,-5.034412394412064,0.3599536484347439,0.019044051024436043,-0.00247042713785398,-0.00045356069290555,-0.0041956223838107085,-0.023351220139190446,0.025614620295644167,0.5583176515674442,0.00033097620730641126,0.005024274772593828,-0.001634969574832651
1630597332095685539,-5.034404267178216,0.35995592568277973,0.019044312214537062,-0.0004327151372622032,-0.00035776519013366284,-0.0036141367401970057,-0.023333654976437447,0.025552082647620312,0.5583175210676061,-0.0015259544518667796,-0.003113836192295769,0.004781263579107811
1630597332199423584,-5.034406680606766,0.3599554400628868,0.01904423915950329,-0.0006969846069219074,-0.0019140024261700436,-0.0024418628826841887,-0.023337403834173764,0.025570653549248614,0.5583549700046164,3.4051321137037376e-06,0.0066823292472120155,-0.0015223955888381486
1630597332303154540,-5.03441060308183,0.35995148562260476,0.019044046387397373,0.001249469218853469,-0.0010893462420467155,-0.0028780241546993764,-0.023367858905041075,0.025600836313097165,0.558360274070041,0.0012472942638286025,-0.0031167257062508654,0.003881413538740176
1630597332406869260,-5.034394896220774,0.3599444036314972,0.01904428203011574,0.001119695058790867,-0.0006381208743088962,-0.003296752162784201,-0.02342229620329795,0.025479974887339763,0.5583452893518046,-0.0017469280447683603,0.0018611405616640138,-0.003125890445461566
1630597332510597300,-5.034407356788305,0.35995134605181056,0.01904412623336793,-0.0018056159158205977,0.0005573569819445316,-0.0026705110346352252,-0.023368918228637448,0.02557585664700102,0.5583374171049518,-0.0011266252561978232,0.0033728245975686937,-0.0023911916051549114
1630597332614316930,-5.03439652773172,0.3599532033395564,0.019044446277566213,-0.00036667046603218445,-0.000775675300871127,-0.004258851932256507,-0.023354573113538793,0.025492529048591953,0.5583341234773115,0.0010235431952115024,-0.003761404352631931,0.001453593498560239
1630597332717933924,-5.034405226284573,0.35994922822063885,0.019044131214430965,-0.000894355104035014,-0.001158345384393062,-0.002847294782592456,-0.02338520921527119,0.02555946279867139,0.5583568960666682,-0.0007564637385871208,0.0039051200373487593,0.0001900272791899595
1630597332821643300,-5.034400540322243,0.3599452755114573,0.019044158447541953,0.0013009481780767418,-0.001330444877131403,-0.0015430565288429225,-0.023415611360710697,0.02552340517386924,0.5583695026176201,0.0009255762296980221,-0.004279843795986247,0.002715270876109314
1630597332925344255,-5.034399802144282,0.3599401194696467,0.019044056439227908,-0.00016372745508601283,-0.0009587997445530631,-0.0030028342325017334,-0.023455293639190942,0.025517725032227472,0.5583478617654634,-0.0007238199863714384,0.0023151708938910684,-0.0015412172583315713
1630597333028974585,-5.0344097557792,0.3599478443957783,0.019043982932749504,-0.0006409997614542417,0.002443018814783722,-0.00110309348589514,-0.023395881278050333,0.02559431646465252,0.5583592444692473,0.0011940323002814868,-0.0018536896238406427,0.0011192059591815754
1630597333132616260,-5.034400277549453,0.35995022664504817,0.01904428101804398,0.0018060759562886237,-0.0013532669529482634,-0.0019119463840549765,-0.023377501672302736,0.02552138318619919,0.5583443730727935,-0.0001317742198096508,-0.0005470643376720915,-0.0003809253575612377
1630597333236277250,-5.034402997602609,0.3599511119566558,0.019044232233117298,-0.0014930173081200962,-0.0006432241199231651,-0.002034372564577214,-0.023370699997236708,0.025542313493612644,0.558326723100744,0.0003120770359242004,0.001018875461082587,-0.0037413852027793288
1630597333340016300,-5.03440497844176,0.35994362642620087,0.019044006408191455,-0.00018824559996097917,0.0009213838795277836,-0.0008495636210276392,-0.023428324689177545,0.025557555692634962,0.5583384035784033,0.002170100400946672,-0.003934918631852218,0.003612464115155067
1630597333443710255,-5.034400292181143,0.3599543340389755,0.01904437661758196,0.0007095408716444137,0.001121553405065409,-0.0027046449652828484,-0.023345887482400293,0.02552149577432458,0.5583302922297768,-0.0013740965072779811,0.0006810269789700168,-0.004249601245813601
1630597333547387540,-5.0344087183411865,0.3599575228974013,0.01904423561184798,0.00010287318433878382,5.450584600240748e-05,-0.0013481911979729957,-0.023321381785627798,0.025586333558526693,0.5583646467639304,0.0020318376437198247,0.0015638825756542553,0.0012993260813079866
1630597333651106245,-5.034397996604549,0.3599536897186004,0.01904442016597699,0.0017129256865609265,-0.002109230971121428,-0.0022798056164776625,-0.023350836231854022,0.025503831744424717,0.5583624263407874,-0.0021769612942108734,-0.0007440630151435751,-0.0002136308244579197
1630597333754829544,-5.034403796754859,0.3599542097540354,0.01904428418238055,-0.0012892328330101075,0.0011779391630633684,-0.002359257076757166,-0.023346860175662773,0.025548462824934372,0.5583449803093496,-0.0016328731211281275,0.0035802085973289125,-0.003031050714790632
1630597333858558590,-5.034409759884203,0.3599613408641094,0.019044297945630784,-0.0006131191688353563,0.002477484159143846,-0.0012236896772754935,-0.023291999992862984,0.02559434805194473,0.5583467248535572,0.0018666196192970662,-0.0031207257463879727,0.004874011631074587
1630597333962278300,-5.034388502950284,0.3599653672059605,0.019044934265088326,-0.002063780795193288,-0.0022285651404422824,-0.0001018436914699146,-0.023260912482923793,0.025430779945850444,0.5583278854956788,-0.0016672551123969274,0.007648867522771202,-0.006125515147386569
1630597334065974585,-5.034398353580986,0.35996270273859876,0.01904462124379344,-0.007372391539400322,-0.0005435551293729293,0.0018447603009029798,-0.02328146553037344,0.025506578610404226,0.5583226337901943,-0.0005225647302308502,-0.0033884634744698163,0.004473220686605846
1630597334169693539,-5.034377859070882,0.3599492956467715,0.01904482974222846,0.007011242353706001,0.00305563468162909,0.0009490547817866927,-0.023384564843435224,0.025348877552930645,0.5583479967367833,-0.001309606849529187,0.000333493397616445,-0.0032884350139604293
1630597334273435585,-5.034372236913791,0.35997309913411835,0.019045526758731057,-0.003191384505988086,0.0015835954613409079,-0.006404322742529408,-0.02320132711932796,0.025305616316048704,0.5583186978625541,-0.0007138948863734849,0.005945762726922956,-0.004403991093230792
1630597334377073245,-5.034393954196737,0.35995743246452305,0.019044610608542373,-0.005616153622304339,0.0020638077106966803,0.0015495016838795819,-0.02332201017131747,0.02547272619636656,0.5583680626594203,-0.00037868459030712665,-0.008021725152267437,0.009396420037559918
1630597334480778300,-5.034377627580914,0.3599637768195656,0.019045173503069585,0.005869229712422638,0.0012789743649801667,-0.002649979037617576,-0.023273104028075708,0.02534709628864901,0.5583669943406182,-0.0018514763048235233,0.006756506778729136,-0.008861380918508174
1630597334584479249,-5.034381406604235,0.35996181301075675,0.019045031887271746,-0.0019572918884217055,0.00270765875252042,-0.002268990684389026,-0.023288236381120746,0.025376175050227413,0.5583835094661749,-0.0004715386959572203,-0.0009396757236696891,0.0032096255575296577
1630597334688200965,-5.034402293841925,0.3599612858647786,0.01903971255392113,-0.0024844397659464054,0.000476002705968421,-0.0021690616990279327,-0.023324220796761264,0.02550206094330495,0.5582994452486018,0.0015278606588411147,-0.004034441588875552,0.0019700427304576978
1630597334791930580,-5.034567000553322,0.36011304727928123,0.01896586893440201,-0.0023303732793989607,0.002138355134130539,-0.001847933998688457,-0.023201387696715738,0.02562038491998133,0.5581012690455215,0.004067897083485864,0.0011806559917567879,-0.007930687231299409
1630597334895574254,-5.034717926999647,0.3603880147591138,0.018849489182083096,-0.0007840744072440214,0.002227048372785087,-0.001403948036787781,-0.023087284302812493,0.025741736912384808,0.558138283021556,-0.002295943570296974,-0.005962663673162108,0.006802513433666292
1630597334999291540,-5.034725169778785,0.36080867944608236,0.01872805677447907,0.001639399592656689,0.00477102387912207,-0.002132186495796085,-0.022838071085643806,0.025800037248879134,0.5584084867836802,-0.00444439089640534,-0.0010264228073477858,-0.008226994716362443
1630597335103022590,-5.034198174746938,0.3613270774111975,0.018546243913860325,0.009358179495578562,0.004535920215216764,-0.0022583060067595116,-0.022815440055239236,0.026139903209461482,0.5587801749509155,-0.004689058089475444,-0.002084862188674943,0.0053964644612504295
1630597335206663910,-5.031825141375348,0.36211626562529653,0.01812472467899795,0.03736671890926172,0.010001729312382761,-0.0061905695513954865,-0.022867478618287657,0.0265300562417759,0.5591734867654088,-0.005536756944253283,-0.006318172947701987,0.0010664425542203063
1630597335310394300,-5.026369983424737,0.36366845871166503,0.017660746498058114,0.06931601612206269,0.01991730627584442,-0.00305636833915819,-0.023014450665778043,0.02721280066065681,0.5595732594288418,-0.0029135440039814073,-0.0005624993740649357,0.0036785935118200047
1630597335414109245,-5.017397889460331,0.3661996209409191,0.017807383810536745,0.10138216659752647,0.02808630239984753,0.006799275289682294,-0.022957763270015506,0.02722369987749914,0.5601986174001572,-0.007384405630897358,0.0037989935312625076,-0.005502743234500523
1630597335517821539,-5.007117604058877,0.36949161901742994,0.019083128196177482,0.09605362454526191,0.033940289168447206,0.015102446387843336,-0.022394668421297864,0.026338983702207698,0.560846974698308,-0.0051852872491537135,0.004875042731238618,-0.012681232731636374
1630597335621550585,-4.996905844672351,0.3726868998984005,0.01992975360947148,0.10182646332512688,0.026031274809313613,0.0006997549764945658,-0.02176187719844385,0.025930734510660407,0.5616197323019385,-0.010167237233157033,-0.0033007627019837555,0.002540406021475642
1630597335725178590,-4.985655603103908,0.37494538290203105,0.02007931459995417,0.11533048644051254,0.019515002890797134,0.0022509122539033743,-0.022064539557778207,0.02612954067428316,0.5625957781749751,-0.009404580333534123,0.003745760826940485,-0.002991162800045243
1630597335828896625,-4.972901671886109,0.3772156593792545,0.020559906447742,0.12835439672989427,0.02255062552203569,0.006421074243007499,-0.0221895070552304,0.025947431302894154,0.5637650041705533,-0.00972852553473602,-0.00036592476321162823,0.002292154289888951
1630597335932614260,-4.9585859165685395,0.37995541532566884,0.021059039721162617,0.14727623238318815,0.03050487644873722,0.0037026431421242623,-0.022306464801873618,0.0258478277561022,0.5652317697264849,-0.015257881905907994,0.0006001077667271283,0.003209113536534332
1630597336036268585,-4.941869275868723,0.38349483640821674,0.02141999381612604,0.17547014258815657,0.03772825428611549,0.004339634161845673,-0.022190129739707107,0.02601397548329929,0.5670680882885448,-0.017997517587427413,-0.000817405472348323,-0.0026873988795738206
1630597336139982874,-4.921314137987878,0.3875639673889733,0.021739155032456325,0.22013418702931506,0.04253949793788299,0.003006653797334392,-0.02203242058833757,0.02633813412922548,0.5692953417606761,-0.023280458674999508,-0.007565227485251822,0.0004033730008026408
1630597336243675254,-4.894753550309016,0.392206974628055,0.0218875149420676,0.2920986343857255,0.047435468809092864,0.002025362094156436,-0.02194595251178511,0.02701237967811096,0.5723430596400341,-0.03326744170719479,-0.003787639220530901,0.005982252662537502
1630597336347378965,-4.859854760689598,0.39758580894595374,0.022278842251097067,0.37968385013554873,0.05964167007858014,0.007955398229134268,-0.022254775924143985,0.027504545375038682,0.5761363213254407,-0.041023029751116144,0.0006497666889449371,0.0015010259007085902
1630597336451089250,-4.815571722600446,0.4052552094586125,0.023402350069170547,0.47337159088025693,0.08932394463497444,0.015499312380951178,-0.021694270703530034,0.027434557266522018,0.5808161341634194,-0.050184194917601864,-0.001861664695523378,-0.008531031750851074
1630597336554821300,-4.761480002396471,0.4151938769234311,0.025189206480207782,0.5674307333667442,0.0980872192260852,0.02189828196914628,-0.02071020520930606,0.027185571480223495,0.5869900860482653,-0.06482211997305688,-0.0011223276714187646,-0.005225114534472093
1630597336658631300,-4.6981120631959215,0.4243771911689082,0.027741252893721924,0.6500016110209842,0.07829713355576508,0.02846502371612392,-0.02070731417245007,0.02681116683045284,0.5939069295556301,-0.07075417753729574,0.008784750840284062,0.0013521536525066412
1630597336762342580,-4.627121717208907,0.4312636714410031,0.03055710975458635,0.7163932894702947,0.059332666079273434,0.025793454838967333,-0.02190892401833035,0.026555879555378317,0.6019473433341767,-0.0874837097997062,0.009497409211467564,0.01715848345870709
1630597336866066300,-4.548959552179437,0.43709581339282283,0.03280508856070308,0.7907487376185082,0.059215265710182714,0.020179554998276627,-0.02405708654773409,0.027123968307117018,0.6118862274206194,-0.09980782055333122,0.0033431548681805597,0.017095890064661542
1630597336969872300,-4.46232499779834,0.4436824885694644,0.03474651215001354,0.8770704097206569,0.07248456173317869,0.01962907644647831,-0.02591077964456623,0.027993195205298207,0.6225193085683265,-0.10393419982182568,0.000294538773521022,0.01708320459030553
1630597337073577254,-4.366118479587125,0.45331998568105164,0.03663240656091217,0.9766106731668349,0.11867267214584543,0.01800245893811926,-0.026115439822463584,0.02861376354113493,0.6338820802254114,-0.11576000207294032,-0.01226066711011422,-0.009559044916703233
1630597337177292300,-4.259377506000922,0.4668265781137918,0.038290954002625416,1.077134172124595,0.14316475076406976,0.015919424619001112,-0.024096545141093426,0.02901183767260229,0.6467872016579934,-0.13292349880355092,-0.02236242688276356,-0.016826328048871003
1630597337280989590,-4.142575594357186,0.4812045419528235,0.03957309678402189,1.1707461900256084,0.1321267418100229,0.012696329866918045,-0.021316316831885215,0.0294739899529651,0.6608145041594453,-0.13910794253064399,-0.018923987915487446,-0.013125021411522624
1630597337384697544,-4.015898855183538,0.49291420843210465,0.04062507099671035,1.2693013251017418,0.09470979049230448,0.012120968467892918,-0.019582894303466363,0.030087807953663212,0.6752117129914572,-0.13914845388018468,-0.008491148379570433,-0.0037666970950176594
1630597337488412254,-3.87899999430042,0.5005414981074898,0.0420411450531125,1.3670403674284177,0.05813441585406974,0.022023849296059612,-0.01928332677831608,0.03035522106154496,0.689822206166735,-0.1442269105798277,-0.0023421900833299905,-0.004134446825311041
1630597337592044584,-3.7326033417951296,0.5047802579998699,0.04437252321194854,1.4539829359186178,0.027542754083824613,0.02802659368550879,-0.02035135715340164,0.030200794888701116,0.7047503747419688,-0.1444920651019744,0.015501184464798617,0.005020633785826967
1630597337695682250,-3.577269750468609,0.5058859479988956,0.04756749842192291,1.5404673391687664,0.0016452351550321248,0.03728716374808097,-0.022255302173244243,0.02965933489319048,0.7193770714517627,-0.1385310274286214,0.016254113541234145,0.005560614939643535
